epoch,accuracy,loss,val_accuracy,val_loss
0,0.9274170994758606,0.2981622815132141,0.9636406302452087,0.14106397330760956
1,0.9731053113937378,0.10716688632965088,0.9767734408378601,0.09044527262449265
2,0.9789646863937378,0.08142151683568954,0.9712421894073486,0.10268501937389374
3,0.9820998907089233,0.06846097856760025,0.9792265892028809,0.08407234400510788
4,0.9840788245201111,0.05997317656874657,0.9838281273841858,0.059149786829948425
5,0.9855889678001404,0.05354874208569527,0.9836093783378601,0.06404809653759003
6,0.9866670966148376,0.04871125519275665,0.9843906164169312,0.058548860251903534
7,0.9876576066017151,0.044807787984609604,0.9770937561988831,0.1276688128709793
8,0.9884300231933594,0.041156694293022156,0.9853281378746033,0.060753025114536285
9,0.9890699982643127,0.03823870047926903,0.9856562614440918,0.06083361804485321
10,0.9898661971092224,0.035322196781635284,0.9865000247955322,0.05497090145945549
11,0.9904015064239502,0.03306848183274269,0.9856171607971191,0.055326029658317566
12,0.9907119274139404,0.0314009003341198,0.9874765872955322,0.05116739496588707
13,0.9912391304969788,0.02964344248175621,0.986257791519165,0.05949711054563522
14,0.9916175007820129,0.027895329520106316,0.987234354019165,0.05304770916700363
15,0.991898775100708,0.02668483555316925,0.9871249794960022,0.05153927206993103
16,0.9923158884048462,0.025442814454436302,0.9875859618186951,0.05357998609542847
17,0.9945047497749329,0.017440401017665863,0.9888671636581421,0.05175626277923584
18,0.9951671361923218,0.014862132258713245,0.9887655973434448,0.055576153099536896
19,0.9954490661621094,0.013675696216523647,0.9885078072547913,0.05701108276844025
20,0.9957826137542725,0.012627729214727879,0.9886171817779541,0.058606844395399094
21,0.99680095911026,0.009051469154655933,0.9892109632492065,0.06752892583608627
22,0.9972418546676636,0.0076653859578073025,0.988937497138977,0.07600517570972443
23,0.997435450553894,0.006962087005376816,0.9890156388282776,0.07369177043437958
24,0.9976562261581421,0.006365593988448381,0.9890390634536743,0.07213899493217468
25,0.9980964660644531,0.004952101968228817,0.9890937209129333,0.0764961764216423
26,0.9982812404632568,0.004373114090412855,0.9891562461853027,0.0803891271352768
27,0.9983566403388977,0.0040769074112176895,0.9892890453338623,0.07952796667814255
28,0.9984123706817627,0.003830650355666876,0.9892734289169312,0.08124593645334244
29,0.9986637234687805,0.0031448400113731623,0.9894453287124634,0.08396103233098984
30,0.9987479448318481,0.002953700488433242,0.9893359541893005,0.08692276477813721
31,0.9987996220588684,0.0027326291892677546,0.9893437623977661,0.0880270004272461
32,0.9988580346107483,0.0026368224062025547,0.9893671870231628,0.08710313588380814
33,0.9989687204360962,0.002368699759244919,0.9892968535423279,0.09254102408885956
34,0.9989891052246094,0.0022779752034693956,0.9893046617507935,0.09339015930891037
35,0.9989966154098511,0.0022248579189181328,0.9892578125,0.09195920825004578
36,0.9990414381027222,0.0021067182533442974,0.9892656207084656,0.09254570305347443
37,0.9990672469139099,0.002029291121289134,0.9893906116485596,0.09502650052309036
38,0.9991304278373718,0.001913264044560492,0.9894687533378601,0.09615425765514374
39,0.9990944266319275,0.001965897623449564,0.9894062280654907,0.09440778940916061
